invoice_number,customer_name,due_date,total,balance,payment_mode,organization
INV-055805,Burnbrae Farms - Lyn (ON),2024-12-02,2804.66,0.0,Bank Transfer,GoFleet Corporation
INV-055804,Husky Food Importers & Distributors,2024-12-02,129.95,0.0,N/A,GoFleet Corporation
INV-055803,Whitelaw Transportation Solutions,2024-12-02,101.7,0.0,N/A,GoFleet Corporation
INV-055802,SASK FREIGHTLINES,2024-12-02,518.33,0.0,Stripe,GoFleet Corporation
INV-055801,Puro Clean Property Restoration,2024-12-02,441.41,0.0,Stripe,GoFleet Corporation
INV-055800,Pro North Roofing,2024-12-02,176.56,0.0,Stripe,GoFleet Corporation
INV-055799,Cascades Recovery+- Montreal,2024-12-02,534.61,0.0,Bank Transfer,GoFleet Corporation
INV-055798,Aecon Utilities Inc,2025-01-30,53457.42,0.0,N/A,GoFleet Corporation
INV-055796,Maxim Truck & Trailer,2024-12-01,28532.13,0.0,Bank Transfer,GoFleet Corporation
INV-055795,Fitzsimmons Hospital Services,2024-12-01,370.0,0.0,Check,GoFleet Corporation
INV-055794,Speedy Transport Group Inc.,2024-12-01,5152.8,0.0,Bank Transfer,GoFleet Corporation
INV-055793,John G Hofland,2024-12-01,494.94,0.0,N/A,GoFleet Corporation
INV-055792,Tolko Industries - Southern Interior (SIW),2024-12-01,1683.36,0.0,N/A,GoFleet Corporation
INV-055791,Scugog Island First Nation,2024-12-01,452.07,0.0,Stripe,GoFleet Corporation
INV-055790,Papenfuss Trucking,2024-12-01,165.0,0.0,Stripe,GoFleet Corporation
INV-055789,Danico Landscaping,2024-12-01,101.7,0.0,Stripe,GoFleet Corporation
INV-055788,"Contractor Transport, LLC",2024-12-01,708.0,0.0,Check,GoFleet Corporation
INV-055787,Upper Canada Forestry,2024-12-01,288.15,0.0,Check,GoFleet Corporation
INV-055786,Greater Toronto Fire Protection,2024-12-01,683.53,0.0,Stripe,GoFleet Corporation
INV-055785,907 Electric Alaska (USD),2024-12-01,175.0,0.0,Stripe,GoFleet Corporation
INV-055784,Aerial work utility,2024-12-01,435.39,0.0,Stripe,GoFleet Corporation
INV-055783,CR&R Waste,2024-12-01,1631.5,0.0,N/A,GoFleet Corporation
INV-055782,CR&R Waste,2024-12-01,1631.5,0.0,N/A,GoFleet Corporation
INV-055781,CR&R Waste,2024-12-01,1631.5,0.0,N/A,GoFleet Corporation
INV-055780,CR&R Waste,2024-12-01,1631.5,0.0,N/A,GoFleet Corporation
INV-055779,CR&R Waste,2024-12-01,1631.5,0.0,N/A,GoFleet Corporation
INV-055778,CR&R Waste,2024-12-01,1631.5,0.0,N/A,GoFleet Corporation
INV-055777,CR&R Waste,2024-12-01,1631.5,0.0,N/A,GoFleet Corporation
INV-055776,CR&R Waste,2024-12-01,1956.0,0.0,N/A,GoFleet Corporation
INV-055775,CR&R Waste,2024-12-01,1930.0,0.0,N/A,GoFleet Corporation
INV-055774,Town of Whitchurch-Stouffville,2024-12-01,1963.96,0.0,N/A,GoFleet Corporation
INV-055773,Precise Logistics Inc,2024-12-01,33.9,0.0,Stripe,GoFleet Corporation
INV-055772,Liberty Trailer Company Inc. (USD),2024-12-01,86.37,0.0,Stripe,GoFleet Corporation
INV-055770,Lachance Northlands,2024-12-01,27.12,0.0,Stripe,GoFleet Corporation
INV-055769,Columbus Consolidated Government - Transit System,2024-12-01,3552.0,0.0,Check,GoFleet Corporation
INV-055768,Big Rich Hauling,2024-12-01,43.77,0.0,Stripe,GoFleet Corporation
INV-055767,Pacific RV Ventures Inc.,2024-12-01,34.65,0.0,Stripe,GoFleet Corporation
INV-055766,Town Taxi Inc,2024-12-01,84.75,0.0,Stripe,GoFleet Corporation
INV-055765,Bermuda Skyport Corporation Ltd.,2024-12-01,201.0,0.0,Stripe,GoFleet Corporation
INV-055764,Bracts & Pistils,2024-12-01,207.72,0.0,Stripe,GoFleet Corporation
INV-055763,Beneco Packaging,2024-12-01,109.98,0.0,Stripe,GoFleet Corporation
INV-055762,JRC Trucking LLC,2024-12-01,20.57,0.0,N/A,GoFleet Corporation
INV-055761,Shaft Drillers - Coastal Drilling East LLC (USD),2024-12-01,149.35,0.0,Stripe,GoFleet Corporation
INV-055760,Bank-Strox Renovation INC,2024-12-01,119.9,0.0,Stripe,GoFleet Corporation
INV-055759,J. O. A Transport,2024-12-01,119.92,0.0,Stripe,GoFleet Corporation
INV-055758,RRR Tire,2024-12-01,748.76,0.0,Stripe,GoFleet Corporation
INV-055757,Hugills Roll-Off Service Inc,2024-12-01,161.45,0.0,Stripe,GoFleet Corporation
INV-055756,St. Maarten Shipping & Stevedoring,2024-12-01,719.71,0.0,Stripe,GoFleet Corporation
INV-055755,Methuen Auto care,2024-12-01,292.57,0.0,Stripe,GoFleet Corporation
INV-055754,Qualified Equipment Services Inc.,2024-12-01,133.63,0.0,Stripe,GoFleet Corporation
INV-055753,Aecon Transportation West,2025-01-30,6762.0,0.0,Bank Transfer,GoFleet Corporation
INV-055752,Rethink Resource,2024-12-01,566.78,0.0,Stripe,GoFleet Corporation
INV-055751,Toledo Spring Service,2024-12-01,111.24,0.0,Stripe,GoFleet Corporation
INV-055750,Solo Foods Inc.,2024-12-01,494.76,0.0,Stripe,GoFleet Corporation
INV-055749,B xpress INC,2024-12-01,301.79,0.0,Stripe,GoFleet Corporation
INV-055748,Cariati Developers,2024-12-01,278.1,0.0,N/A,GoFleet Corporation
INV-055747,RES Water Transfer,2024-12-01,1353.48,0.0,Check,GoFleet Corporation
INV-055746,Fruit Fresh Up,2024-12-01,97.38,0.0,Check,GoFleet Corporation
INV-055745,"Millennium Engineers Group, Inc.",2024-12-01,1095.92,0.0,Stripe,GoFleet Corporation
INV-055744,"The Barricade Company, LLC",2024-12-01,2145.49,0.0,Stripe,GoFleet Corporation
INV-055743,Orono Police Department,2024-12-01,164.39,0.0,Stripe,GoFleet Corporation
INV-055742,Bear Contracting LLC,2024-12-01,378.0,0.0,N/A,GoFleet Corporation
INV-055741,human-I-T,2024-12-01,123.6,0.0,Stripe,GoFleet Corporation
INV-055740,HDA Truck Pride,2024-12-01,176.0,0.0,Bank Transfer,GoFleet Corporation
INV-055739,Upper Grand District School Board,2024-12-01,2978.54,0.0,Bank Transfer,GoFleet Corporation
INV-055738,CITY OF CAMPBELL RIVER,2024-12-01,2364.08,0.0,Bank Transfer,GoFleet Corporation
INV-055737,Harp Security,2024-12-01,497.2,0.0,Bank Transfer,GoFleet Corporation
INV-055736,Cool Check Air Conditioning,2024-12-01,196.18,0.0,Stripe,GoFleet Corporation
INV-055735,Serve Construction Ltd,2024-12-01,1298.99,0.0,Check,GoFleet Corporation
INV-055734,Durham District School Board,2024-12-01,2036.26,0.0,Bank Transfer,GoFleet Corporation
INV-055733,OVERHEAD DOOR CO. ST. CATHARINES LTD.,2024-12-01,182.33,0.0,Stripe,GoFleet Corporation
INV-055732,Je Taylor Plumbing,2024-11-01,147.0,0.0,Bank Transfer,GoFleet Corporation
INV-055731,Aecon Power Services Inc.,2025-01-30,5292.0,0.0,N/A,GoFleet Corporation
INV-055730,Ram-Air Systems Inc.,2024-12-01,302.93,0.0,Stripe,GoFleet Corporation
INV-055729,CrownFire O/B 1704222 Ontario Inc.,2024-12-01,220.35,0.0,Check,GoFleet Corporation
INV-055728,MegaCity Concrete,2024-12-01,115.24,0.0,Stripe,GoFleet Corporation
INV-055727,Low-Cost Exterminators,2024-12-01,125.84,0.0,Stripe,GoFleet Corporation
INV-055726,Burnbrae Farms - Mississauga (ON),2024-12-01,1192.72,0.0,Bank Transfer,GoFleet Corporation
INV-055725,Ambrosio Construction & Renovations Inc.,2024-12-01,64.44,0.0,Stripe,GoFleet Corporation
INV-055724,Pioneer Heavy Haul,2024-12-01,839.07,0.0,Stripe,GoFleet Corporation
INV-055723,Urban Garden,2024-11-01,254.25,0.0,Bank Transfer,GoFleet Corporation
INV-055722,Wiens Furniture,2024-12-01,127.27,0.0,Stripe,GoFleet Corporation
INV-055721,Rainbow District School Board,2024-12-01,484.77,0.0,Bank Transfer,GoFleet Corporation
INV-055720,Sound Seals Insulation,2024-12-01,288.5,0.0,Stripe,GoFleet Corporation
INV-055719,CR&R Waste,2024-11-30,965.0,0.0,N/A,GoFleet Corporation
INV-055718,CR&R Waste,2024-11-30,965.0,0.0,N/A,GoFleet Corporation
INV-055717,CR&R Waste,2024-11-30,965.0,0.0,N/A,GoFleet Corporation
INV-055716,CR&R Waste,2024-11-30,1956.0,0.0,N/A,GoFleet Corporation
INV-055715,CR&R Waste,2024-11-30,965.0,0.0,N/A,GoFleet Corporation
INV-055714,CR&R Waste,2024-11-30,965.0,0.0,N/A,GoFleet Corporation
INV-055713,CR&R Waste,2024-11-30,965.0,0.0,N/A,GoFleet Corporation
INV-055712,CR&R Waste,2024-11-30,155.0,0.0,N/A,GoFleet Corporation
INV-055711,CR&R Waste,2024-11-30,1015.0,0.0,N/A,GoFleet Corporation
INV-055710,CR&R Waste,2024-11-30,965.0,0.0,N/A,GoFleet Corporation
INV-055709,CR&R Waste,2024-11-30,965.0,0.0,N/A,GoFleet Corporation
INV-055708,CR&R Waste,2024-11-30,965.0,0.0,N/A,GoFleet Corporation
INV-055707,CR&R Waste,2024-11-30,965.0,0.0,N/A,GoFleet Corporation
INV-055706,CR&R Waste,2024-11-30,150.0,0.0,N/A,GoFleet Corporation
INV-055704,Longhaul Transport LLC,2024-11-30,23.69,0.0,Stripe,GoFleet Corporation
INV-055703,Vacu-Man Duct Cleaning Services,2024-11-30,144.64,0.0,Stripe,GoFleet Corporation
INV-055702,City of Nanaimo,2024-11-30,5126.31,0.0,Bank Transfer,GoFleet Corporation
INV-055701,Chesterfield Trading Co,2024-11-30,226.6,0.0,Stripe,GoFleet Corporation
INV-055700,C&M Forwarding,2024-11-30,682.0,0.0,Check,GoFleet Corporation
INV-055699,Country Woods Transport,2024-11-30,27.06,0.0,Stripe,GoFleet Corporation
INV-055698,Advanced Fleet GPS,2024-11-30,2012.29,0.0,Stripe,GoFleet Corporation
INV-055697,ClearPath Utility Solutions LLC,2024-11-30,1705.7,0.0,N/A,GoFleet Corporation
INV-055696,Louisa County Water Authority,2024-11-30,66.29,0.0,Stripe,GoFleet Corporation
INV-055695,Cascades Recovery + Kelowna,2024-11-30,32.17,0.0,Stripe,GoFleet Corporation
INV-055694,Riverside Concrete Forming,2024-11-29,1243.0,0.0,Check,GoFleet Corporation
INV-055693,Lian sheng Wholesale,2024-11-29,170.0,0.0,Stripe,GoFleet Corporation
INV-055692,AST Express,2024-11-29,99.0,0.0,Stripe,GoFleet Corporation
INV-055691,Hydro Hauling Operations,2024-11-29,1627.5,0.0,Check,GoFleet Corporation
INV-055690,Inertia Hydrovac,2024-11-29,252.0,0.0,N/A,GoFleet Corporation
INV-055689,Terre De La Prairies Farms Inc,2024-11-29,278.55,0.0,Stripe,GoFleet Corporation
INV-055688,Ridgeway Plumbing,2024-11-29,743.0,0.0,Stripe,GoFleet Corporation
INV-055687,Link-On Communications,2024-11-29,129.95,0.0,N/A,GoFleet Corporation
INV-055686,WENFA FOOD TRADING INC,2024-11-29,45.2,0.0,Stripe,GoFleet Corporation
INV-055685,Mirmil Products Millwork,2024-11-29,247.19,0.0,Check,GoFleet Corporation
INV-055684,Town of Comox,2024-11-29,129.37,0.0,Check,GoFleet Corporation
INV-055683,Joe Johnson Equipment,2024-11-29,3117.1,0.0,N/A,GoFleet Corporation
INV-055681,5Starhaulers LLC,2024-11-29,23.0,0.0,Stripe,GoFleet Corporation
INV-055680,PRO WEST LOGISTICS INC,2024-11-29,82.44,0.0,Stripe,GoFleet Corporation
INV-055679,High Tech Sign & Service Inc,2024-11-29,25.99,0.0,Stripe,GoFleet Corporation
INV-055678,Donald L. Davidson Fuels Ltd,2024-11-29,79.67,0.0,Stripe,GoFleet Corporation
INV-055677,V G L Group Ltd,2024-11-29,51.98,0.0,Stripe,GoFleet Corporation
INV-055676,Phase 3 AV,2024-11-29,77.97,0.0,Stripe,GoFleet Corporation
INV-055675,Bob Bailey's Appliance,2024-11-29,216.3,0.0,Stripe,GoFleet Corporation
INV-055674,Emily Creek Woodworking Inc.,2024-11-29,133.86,0.0,Stripe,GoFleet Corporation
INV-055673,Rocky Cross Construction DKI,2024-11-29,456.75,0.0,Bank Transfer,GoFleet Corporation
INV-055672,Erin Park Lexus,2024-11-29,210.01,0.0,Check,GoFleet Corporation
INV-055671,Mistik Management Ltd.,2024-11-29,3490.68,0.0,Bank Transfer,GoFleet Corporation
INV-055670,Tolko Industries - Meadow Lake OSB (MLOSB),2024-11-29,5125.95,0.0,Bank Transfer,GoFleet Corporation
INV-055669,Beaver Valley Environmental LLC,2024-11-29,156.15,0.0,Stripe,GoFleet Corporation
INV-055668,Peterson Farms Seed,2024-11-29,293.91,0.0,Stripe,GoFleet Corporation
INV-055667,CR&R Waste,2024-10-30,28843.0,0.0,N/A,GoFleet Corporation
INV-055666,Transervice Logistics Inc.,2024-11-29,10612.0,0.0,Bank Transfer,GoFleet Corporation
INV-055665,HDA Truck Pride,2024-11-29,506.0,0.0,Check,GoFleet Corporation
INV-055664,Trinity Communication,2024-12-29,2406.9,0.0,Check,GoFleet Corporation
INV-055663,"Mediapro Broadcast Services Canada, Ltd.",2024-10-30,603.82,0.0,Bank Transfer,GoFleet Corporation
INV-055662,Williams Form Engineering Corp.,2024-11-29,87.13,0.0,Stripe,GoFleet Corporation
INV-055661,Hydra Lawn & Garden Inc,2024-11-29,628.29,0.0,Stripe,GoFleet Corporation
INV-055660,JPD Enterprises,2024-11-29,558.6,0.0,Check,GoFleet Corporation
INV-055659,Tolko Industries LTD.,2024-11-29,4732.95,0.0,Bank Transfer,GoFleet Corporation
INV-055658,Forest Trotter Contracting,2024-11-29,2298.62,0.0,Stripe,GoFleet Corporation
INV-055657,Elite Residential Concierge Services Inc.,2024-11-29,85.51,0.0,Stripe,GoFleet Corporation
INV-055656,D & L Fire Protection Limited,2024-11-29,101.7,0.0,Stripe,GoFleet Corporation
INV-055655,Jim Harder Trucking LTD,2024-11-28,35.96,0.0,N/A,GoFleet Corporation
INV-055653,The Suburban Plumbing Group LLC,2024-11-28,23.0,0.0,Stripe,GoFleet Corporation
INV-055652,MD3 Transport LLC,2024-11-28,25.0,0.0,Stripe,GoFleet Corporation
INV-055651,Dedicated Transport Inc.,2024-11-28,27.12,0.0,Stripe,GoFleet Corporation
INV-055650,Fastform ICF,2024-11-28,237.3,0.0,Bank Transfer,GoFleet Corporation
INV-055649,The Electronic Recycling Association (ERA),2024-11-28,77.33,0.0,Stripe,GoFleet Corporation
INV-055648,Glowing Ember Enterprise Ltd,2024-10-29,37.59,0.0,Stripe,GoFleet Corporation
INV-055647,Mvcs Trucking Inc,2024-11-28,94.76,0.0,Stripe,GoFleet Corporation
INV-055646,Appalachian Oilfield Services,2024-11-28,960.0,0.0,Stripe,GoFleet Corporation
INV-055645,Fairmount Global Freight LLC,2024-10-29,20.0,0.0,Stripe,GoFleet Corporation
INV-055644,CanCrete,2024-11-28,508.5,0.0,Stripe,GoFleet Corporation
INV-055643,Kenny’s trucking,2024-10-29,34.05,0.0,Stripe,GoFleet Corporation
INV-055641,Norden Windows and Doors Ltd,2024-11-28,112.77,0.0,Stripe,GoFleet Corporation
INV-055640,S&K Lock and Security Solutions LTD,2024-11-28,38.02,0.0,Stripe,GoFleet Corporation
INV-055639,LLS SERVICES LLC.,2024-11-28,20.6,0.0,Stripe,GoFleet Corporation
INV-055638,Futech A.S.C. Inc.,2024-11-28,25.2,0.0,N/A,GoFleet Corporation
INV-055637,ECD Transport,2024-11-28,26.99,0.0,Stripe,GoFleet Corporation
INV-055636,Night Owl Logistics Corporation,2024-11-28,52.53,0.0,Stripe,GoFleet Corporation
INV-055635,Normtek,2024-11-28,98.81,0.0,Stripe,GoFleet Corporation
INV-055634,Corebuild Construction Ltd,2024-11-28,53.08,0.0,Stripe,GoFleet Corporation
INV-055633,F-Fine Towing,2024-11-28,26.25,0.0,N/A,GoFleet Corporation
INV-055632,Terra Contracting,2024-11-28,3720.36,0.0,Stripe,GoFleet Corporation
INV-055631,Sherbourne Health Center,2024-11-28,39.55,0.0,N/A,GoFleet Corporation
INV-055630,Dream Industrial LP,2024-11-28,73.5,0.0,Bank Transfer,GoFleet Corporation
INV-055629,3G Packaging,2024-11-28,197.75,0.0,Bank Transfer,GoFleet Corporation
INV-055628,Gentle Giant Moving Company,2024-11-28,2289.85,0.0,Stripe,GoFleet Corporation
INV-055627,Golden Krust Corporate Office,2024-11-28,39.14,0.0,Stripe,GoFleet Corporation
INV-055626,EBS Geostructural INC.,2024-10-29,350.87,0.0,Bank Transfer,GoFleet Corporation
INV-055625,Begley Overhead Doors Ltd,2024-11-28,847.5,0.0,Stripe,GoFleet Corporation
INV-055624,Mike & Mike's Organics,2024-11-28,417.54,0.0,Bank Transfer,GoFleet Corporation
INV-055623,West Coast Trail Express,2024-11-28,150.36,0.0,Stripe,GoFleet Corporation
INV-055622,School District of Mystery Lake,2024-11-28,415.22,0.0,Bank Transfer,GoFleet Corporation
INV-055621,"Seacore Seafood, Inc.",2024-11-28,1582.0,0.0,Bank Transfer,GoFleet Corporation
INV-055620,Town Of Oliver,2024-11-28,1541.4,0.0,Bank Transfer,GoFleet Corporation
INV-055619,Bulletproof Hotshot,2024-11-28,316.09,0.0,Bank Transfer,GoFleet Corporation
INV-055618,Electrical Contracting,2024-11-27,232.05,0.0,Stripe,GoFleet Corporation
INV-055617,KCMO Fleet Services,2024-11-27,50.0,0.0,Stripe,GoFleet Corporation
INV-055616,City of Yorkton,2024-11-27,189.75,0.0,Bank Transfer,GoFleet Corporation
INV-055615,My M&M Transport LLC,2024-11-27,21.0,0.0,Stripe,GoFleet Corporation
INV-055614,Shore Shotz llc,2024-10-28,23.69,0.0,Stripe,GoFleet Corporation
INV-055613,MIAA express inc,2024-11-27,23.0,0.0,Stripe,GoFleet Corporation
INV-055612,Kruze LLC,2024-11-27,23.69,0.0,Stripe,GoFleet Corporation
INV-055611,Big Notes Trucking LLC,2024-11-27,29.87,0.0,Stripe,GoFleet Corporation
INV-055610,Advanced Industrial Group,2024-11-27,77.34,0.0,Stripe,GoFleet Corporation
INV-055609,Commercial Logistics 3 Corp,2024-11-27,936.0,0.0,Stripe,GoFleet Corporation
INV-055608,Jet Electrical Contractors Inc,2024-11-27,193.87,0.0,Stripe,GoFleet Corporation
INV-055607,AAA Plumbing Inc,2024-11-27,173.1,0.0,Stripe,GoFleet Corporation
INV-055606,Nesbitt Realty,2024-11-27,35.0,0.0,Stripe,GoFleet Corporation
INV-055605,LifeLink Foundation Inc.,2024-11-27,150.0,0.0,Stripe,GoFleet Corporation
INV-055604,SCI Funeral Services,2024-11-27,271.67,0.0,Stripe,GoFleet Corporation
INV-055603,B2A LLC,2024-11-27,180.87,0.0,Stripe,GoFleet Corporation
INV-055602,Brault Roofing,2024-11-27,101.7,0.0,Bank Transfer,GoFleet Corporation
INV-055601,TH Port a Johns,2024-11-27,75.0,0.0,Stripe,GoFleet Corporation
INV-055600,Haberers Interment Services,2024-11-27,415.44,0.0,Stripe,GoFleet Corporation
INV-055599,"Amaze-U, Inc.",2024-11-27,46.2,0.0,Stripe,GoFleet Corporation
INV-055598,John Zubick Limited,2024-11-27,644.1,0.0,Check,GoFleet Corporation
INV-055597,LC Construction,2024-11-27,337.6,0.0,Stripe,GoFleet Corporation
INV-055596,Applewood Chevrolet Cadillac,2024-11-27,84.75,0.0,Check,GoFleet Corporation
INV-055595,MJ Vandamme Trucking,2024-11-27,2016.22,0.0,Stripe,GoFleet Corporation
INV-055594,Ottawa Dental Laboratory LLC,2024-11-27,1097.25,0.0,Check,GoFleet Corporation
INV-055593,Pilot Freight Services,2024-11-27,25.9,0.0,Bank Transfer,GoFleet Corporation
INV-055592,Mind and Behaviour Ltd,2024-11-27,69.94,0.0,Stripe,GoFleet Corporation
INV-055591,DBC Group,2024-11-27,135.96,0.0,Stripe,GoFleet Corporation
INV-055590,SDI Supplies,2024-11-27,345.78,0.0,Bank Transfer,GoFleet Corporation
INV-055589,R Fraser Trucking,2024-11-27,175.17,0.0,Stripe,GoFleet Corporation
INV-055588,Lanz Bro Corp,2024-11-27,186.45,0.0,Bank Transfer,GoFleet Corporation
INV-055587,Durham Fuels-Cooper Fuels,2024-11-27,593.25,0.0,Check,GoFleet Corporation
INV-055586,Poppacorn Corporation,2024-11-27,158.2,0.0,Check,GoFleet Corporation
INV-055585,BEWHERE INC,2024-11-27,0.0,0.0,N/A,GoFleet Corporation
INV-055584,Race Transport Service,2024-11-27,199.32,0.0,Stripe,GoFleet Corporation
INV-055583,West Fraser Mills Ltd. (Chetwynd Forest Industries),2024-11-27,50.4,0.0,Bank Transfer,GoFleet Corporation
INV-055582,Knight & Wilson Inc,2024-11-26,36.0,0.0,Stripe,GoFleet Corporation
INV-055581,JD logistics Inc,2024-11-26,55.39,0.0,Stripe,GoFleet Corporation
INV-055580,Baie Verte Peninsula Whoesalers LTD,2024-11-26,28.18,0.0,Stripe,GoFleet Corporation
INV-055579,IOTT,2024-11-26,298.6,0.0,Stripe,GoFleet Corporation
INV-055578,Best Line Transportation,2024-11-26,101.97,0.0,Stripe,GoFleet Corporation
INV-055576,E.A. Shipman Electric Ltd.,2024-11-26,115.4,0.0,Stripe,GoFleet Corporation
INV-055575,Hearts for the Homeless,2024-11-26,72.87,0.0,Stripe,GoFleet Corporation
INV-055574,Miller Waste Systems,2024-11-26,30029.75,0.0,Bank Transfer,GoFleet Corporation
INV-055573,Rainbow Charter Service Inc,2024-11-26,26.59,0.0,Stripe,GoFleet Corporation
INV-055572,1966881 Alberta ltd,2024-11-26,37.55,0.0,Stripe,GoFleet Corporation
INV-055571,Venver Blinds Inc,2024-11-26,51.83,0.0,Stripe,GoFleet Corporation
INV-055570,Magneto Electric,2024-11-26,26.59,0.0,Stripe,GoFleet Corporation
INV-055569,BWH Events LLC dba Party Bound,2024-11-26,60.0,0.0,Stripe,GoFleet Corporation
INV-055568,"Lauderbach Builders Supply, Inc",2024-11-26,339.9,0.0,Stripe,GoFleet Corporation
INV-055567,Careline Transportation,2024-11-26,391.4,0.0,Stripe,GoFleet Corporation
INV-055566,Bold Canine Inc.,2024-11-26,50.78,0.0,Stripe,GoFleet Corporation
INV-055565,JOYCE FARMS,2024-11-26,401.98,0.0,Check,GoFleet Corporation
INV-055564,Remac Inc.,2024-11-26,1333.24,0.0,Stripe,GoFleet Corporation
INV-055563,Alliance Building Services,2024-11-26,216.3,0.0,Stripe,GoFleet Corporation
INV-055562,"Cream Co, LLC",2024-11-26,288.4,0.0,Stripe,GoFleet Corporation
INV-055561,"Contractor Transport, LLC",2024-11-26,2400.0,0.0,Stripe,GoFleet Corporation
INV-055560,Eco Mini Bins Inc,2024-11-26,196.62,0.0,Stripe,GoFleet Corporation
INV-055559,City West Cable & Telephone Corp,2024-11-26,2115.75,0.0,Bank Transfer,GoFleet Corporation
INV-055558,PLAYFAIR COFFEE DISTRIBUTING LTD.,2024-11-26,113.57,0.0,Bank Transfer,GoFleet Corporation
INV-055557,West End Tire,2024-11-26,519.75,0.0,N/A,GoFleet Corporation
INV-055556,H Breiter Window Cleaning ltd,2024-11-26,225.44,0.0,Check,GoFleet Corporation
INV-055555,John G Hofland,2024-11-26,370.78,0.0,Stripe,GoFleet Corporation
INV-055554,FSI Landscape Supply,2024-10-27,172.82,0.0,Stripe,GoFleet Corporation
INV-055553,Ultimate Exotics,2024-11-26,346.02,0.0,Stripe,GoFleet Corporation
INV-055552,Pro Star Excavating & Grading Ltd.,2024-11-26,1676.58,0.0,Stripe,GoFleet Corporation
INV-055551,The Garbage Man,2024-11-26,161.1,0.0,Stripe,GoFleet Corporation
INV-055550,Frechette Lawncare,2024-11-26,725.8,0.0,Stripe,GoFleet Corporation
INV-055549,VNH Enterprises,2024-11-25,12416.0,0.0,Bank Transfer,GoFleet Corporation
INV-055548,VNH Enterprises,2024-11-25,699.0,0.0,Stripe,GoFleet Corporation
INV-055547,Abrsh Trucking,2024-10-26,19.57,0.0,Stripe,GoFleet Corporation
INV-055546,PT Construction Group,2024-10-26,80.78,0.0,Stripe,GoFleet Corporation
INV-055545,Bayer CropScience Inc,2024-11-25,265.65,0.0,Stripe,GoFleet Corporation
INV-055544,All Grow Garden & Distribution,2024-11-25,53.08,0.0,Stripe,GoFleet Corporation
INV-055543,Forest Products Group,2024-11-25,80.0,0.0,Stripe,GoFleet Corporation
INV-055542,Premium Choice,2024-11-25,75.99,0.0,Stripe,GoFleet Corporation
INV-055541,Fiberco Solutions,2024-10-26,221.56,0.0,Stripe,GoFleet Corporation
INV-055540,NW Foster Transport LLC,2024-11-25,252.92,0.0,Stripe,GoFleet Corporation
INV-055539,Bliss Plumbing,2024-11-25,493.32,0.0,Stripe,GoFleet Corporation
INV-055538,Starwood Landscape,2024-11-25,950.0,0.0,Check,GoFleet Corporation
INV-055537,Apple Mechanical Limited,2024-11-25,300.58,0.0,Bank Transfer,GoFleet Corporation
INV-055536,Tubco Whirlpools LTD,2024-11-25,155.79,0.0,Stripe,GoFleet Corporation
INV-055535,AALBERS TOOL & MOLD INC,2024-11-25,98.31,0.0,Bank Transfer,GoFleet Corporation
INV-055534,Aero,2024-11-25,231.98,0.0,Stripe,GoFleet Corporation
INV-055533,Rouge River Transportation,2024-11-25,551.8,0.0,Check,GoFleet Corporation
INV-055532,Zucco Construction Limited,2024-11-25,276.96,0.0,Stripe,GoFleet Corporation
INV-055531,Iori Plaster & Drywall Contractors Ltd.,2024-11-24,34.62,0.0,Stripe,GoFleet Corporation
INV-055529,Vcare Transport,2024-11-24,33.9,0.0,Stripe,GoFleet Corporation
INV-055528,McCrea's ClimateCare,2024-11-24,45.2,0.0,Stripe,GoFleet Corporation
INV-055527,PRO TILE (USD),2024-11-24,80.28,0.0,Stripe,GoFleet Corporation
INV-055526,Pacific Electrical Installations Ltd,2024-11-24,336.0,0.0,N/A,GoFleet Corporation
INV-055525,C+ Rodeos,2024-11-24,24.73,0.0,Stripe,GoFleet Corporation
INV-055524,WMF Trucking LTD,2024-11-24,1163.9,0.0,N/A,GoFleet Corporation
INV-055523,Xtreme Transport Inc,2024-11-24,30.0,0.0,Stripe,GoFleet Corporation
INV-055522,The Car Shoppe,2024-11-24,23.69,0.0,Stripe,GoFleet Corporation
INV-055521,Ballance Design,2024-11-24,20.06,0.0,Stripe,GoFleet Corporation
INV-055520,Mason county public works,2024-11-24,1842.05,0.0,Check,GoFleet Corporation
INV-055519,Trinity Services Group Inc,2024-11-24,678.0,0.0,Bank Transfer,GoFleet Corporation
INV-055518,DECIEM,2024-12-31,176.56,0.0,Stripe,GoFleet Corporation
INV-055517,CT Enterprises,2024-11-24,259.65,0.0,Stripe,GoFleet Corporation
INV-055516,STARSKY Fine Foods,2024-11-24,300.58,0.0,Bank Transfer,GoFleet Corporation
INV-055515,"MSA Transport Solutions, Inc.",2024-11-24,224.28,0.0,Stripe,GoFleet Corporation
INV-055514,Precision Heating Cooling & Refrigeration (PHCRINC),2024-11-24,208.73,0.0,Stripe,GoFleet Corporation
INV-055512,CP Vegetable Oil,2024-11-24,406.29,0.0,Check,GoFleet Corporation
INV-055511,The Exterminators Inc,2024-11-24,588.54,0.0,Stripe,GoFleet Corporation
INV-055510,Leggat Chevrolet Cadillac Buick GMC,2024-11-24,230.8,0.0,Stripe,GoFleet Corporation
INV-055509,Dotmar Fitness Equipment Inc,2024-11-24,272.9,0.0,Bank Transfer,GoFleet Corporation
INV-055508,Link-On Communications,2024-11-24,2727.82,0.0,Check,GoFleet Corporation
INV-055507,Evergreen Herbs Ltd,2024-11-24,402.7,0.0,Bank Transfer,GoFleet Corporation
