invoice_number,customer_name,due_date,total,balance,payment_mode,organization
INV-010159,Hight Logistics (Old T-Mobile Client - Now Verizon ),2025-01-20,312.0,0.0,N/A,Zenduit Corporation
INV-010158,Dynasty Communications,2025-01-20,90.0,0.0,N/A,Zenduit Corporation
INV-010157,"Mobile Fleet Solutions, Inc.",2025-01-20,136.0,0.0,N/A,Zenduit Corporation
INV-010156,Play Telematics / Eye Drivers,2025-01-19,25.0,0.0,N/A,Zenduit Corporation
INV-010154,JLRG Consulting (Tel-Sol),2025-01-19,659.0,0.0,N/A,Zenduit Corporation
INV-010153,JLRG Consulting (Tel-Sol),2025-01-19,25.0,0.0,N/A,Zenduit Corporation
INV-010152,McClay's Transportation Ltd.,2025-01-19,622.0,0.0,N/A,Zenduit Corporation
INV-010151,Fleet Shield,2025-01-19,195.0,0.0,N/A,Zenduit Corporation
INV-010149,Henry & Henry Inc.,2025-01-19,286.0,0.0,N/A,Zenduit Corporation
INV-010148,GotPrint,2025-01-19,108.0,0.0,N/A,Zenduit Corporation
INV-010147,Incotec,2025-01-18,174.0,0.0,N/A,Zenduit Corporation
INV-010146,Velocity Rail Solution,2025-01-18,8380.0,0.0,N/A,Zenduit Corporation
INV-010145,VLC,2025-01-17,1213.5,0.0,N/A,Zenduit Corporation
INV-010144,VLC,2025-01-17,198.0,0.0,N/A,Zenduit Corporation
INV-010143,VLC,2025-01-17,54.99,0.0,N/A,Zenduit Corporation
INV-010142,Meridith Baer Home (T-Mobile Client),2025-01-17,270.0,0.0,N/A,Zenduit Corporation
INV-010141,Dynasty Communications,2025-01-17,72.0,0.0,N/A,Zenduit Corporation
INV-010140,EAGLEi GPS,2025-01-16,1155.99,0.0,N/A,Zenduit Corporation
INV-010139,NY TRANSPORT INC (T-Mobile Client),2025-01-15,30.0,0.0,N/A,Zenduit Corporation
INV-010138,"Midwest Environmental Services, Inc.",2025-01-15,223.0,0.0,N/A,Zenduit Corporation
INV-010137,"Cee Kay Supply, Inc.",2025-01-15,228.0,0.0,N/A,Zenduit Corporation
INV-010136,Advantage Asset Tracking Inc.,2025-01-15,374.26,0.0,N/A,Zenduit Corporation
INV-010135,"Participation House, Markham",2025-01-15,175.15,0.0,N/A,Zenduit Corporation
INV-010134,Miami LNG - FIXX/ Samsara,2025-01-14,20.0,0.0,N/A,Zenduit Corporation
INV-010133,Dynasty Communications,2025-01-14,106.0,0.0,N/A,Zenduit Corporation
INV-010131,"Kenworth Northeast Group, Inc.",2025-01-14,1235.0,0.0,N/A,Zenduit Corporation
INV-010130,Assetflo (Unique Partnership Agreement),2025-01-13,205.21,0.0,N/A,Zenduit Corporation
INV-010129,A#1Air,2025-01-13,3285.5,0.0,N/A,Zenduit Corporation
INV-010128,Super Win Enterprises,2025-01-13,90.0,0.0,N/A,Zenduit Corporation
INV-010127,Smart MUBE,2024-12-13,270.0,0.0,N/A,Zenduit Corporation
INV-010126,Port Connect Intermodel,2025-01-12,60.0,0.0,N/A,Zenduit Corporation
INV-010125,"Pro-Vac, LLC (Fiix Customer)",2025-01-12,1605.0,0.0,N/A,Zenduit Corporation
INV-010124,Dynasty provisions,2025-01-11,60.0,0.0,N/A,Zenduit Corporation
INV-010123,HBC Distributors (dba IPN Express) T-Mobile Customer,2025-01-11,392.0,0.0,N/A,Zenduit Corporation
INV-010122,Dynasty Communications,2025-01-11,234.0,0.0,N/A,Zenduit Corporation
INV-010121,City of Vernon,2025-01-11,204.33,0.0,N/A,Zenduit Corporation
INV-010120,Velocity Rail Solution,2025-01-11,3100.0,0.0,N/A,Zenduit Corporation
INV-010119,Marcial Ventas Rastreo Enlinea,2025-01-10,235.0,0.0,N/A,Zenduit Corporation
INV-010118,Luxury Flush,2024-12-10,2888.6,0.0,N/A,Zenduit Corporation
INV-010117,GISCAD Guyana Inc,2025-01-09,170.0,0.0,N/A,Zenduit Corporation
INV-010116,SoCal Rentals (T-Mobile Client),2025-01-09,36.0,0.0,N/A,Zenduit Corporation
INV-010115,Santosa Delivery (T-Mobile Client),2025-01-09,108.0,0.0,N/A,Zenduit Corporation
INV-010114,"A & V Reality Transportation , LLC",2025-01-09,486.0,0.0,N/A,Zenduit Corporation
INV-010113,Northern Business Intelligence,2025-01-09,89.7,0.0,N/A,Zenduit Corporation
INV-010112,"DICAN, Inc.",2025-01-24,2064.61,0.0,N/A,Zenduit Corporation
INV-010111,Traxxis GPS Solutions,2025-01-08,34506.5,0.0,N/A,Zenduit Corporation
INV-010110,EcoTrack Fleet Management,2025-01-08,60.0,0.0,N/A,Zenduit Corporation
INV-010109,Line Drive Trucking (T-Mobile Customer),2025-01-08,1484.0,0.0,N/A,Zenduit Corporation
INV-010108,Platinum Energy Services,2025-01-08,402.5,0.0,N/A,Zenduit Corporation
INV-010106,GPS to GO Ltd.,2025-01-08,76.03,0.0,N/A,Zenduit Corporation
INV-010105,ASAP Trucking Company LLC,2025-01-08,392.0,0.0,N/A,Zenduit Corporation
INV-010104,Furst McNess Company,2025-01-07,75.0,0.0,N/A,Zenduit Corporation
INV-010103,Apex Wireless,2025-01-07,525.0,0.0,N/A,Zenduit Corporation
INV-010102,QUALTRACKS,2025-01-07,21.5,0.0,N/A,Zenduit Corporation
INV-010101,QES Pressure Control,2025-01-07,1590.0,0.0,N/A,Zenduit Corporation
INV-010100,Grupo Invictus,2025-01-06,23.21,0.0,N/A,Zenduit Corporation
INV-010099,Quixote Studios LLC,2024-12-07,4172.0,0.0,N/A,Zenduit Corporation
INV-010098,Genesis Dispatch,2025-01-06,404.55,0.0,N/A,Zenduit Corporation
INV-010096,Badger Fleet Solutions,2025-01-06,300.0,0.0,N/A,Zenduit Corporation
INV-010095,Hawkeye Electronic Security,2025-01-06,475.0,0.0,N/A,Zenduit Corporation
INV-010094,"Brody Heating, Air Conditioning & Electrical Contractors, Inc. (T-Mobile Client)",2025-01-05,280.0,0.0,N/A,Zenduit Corporation
INV-010093,VLC,2025-01-05,3122.5,0.0,N/A,Zenduit Corporation
INV-010092,"Georgia Pack & Load Moving and Storage, Inc.",2024-12-06,168.0,0.0,N/A,Zenduit Corporation
INV-010091,Cal Freight,2025-01-05,30.0,0.0,N/A,Zenduit Corporation
INV-010090,Dynasty Communications,2025-01-05,18.0,0.0,N/A,Zenduit Corporation
INV-010088,SAC Wireless,2025-01-04,255.0,0.0,N/A,Zenduit Corporation
INV-010087,Bital Services Inc,2025-01-04,254.74,0.0,N/A,Zenduit Corporation
INV-010086,Lee Fish USA (T-Mobile Client),2025-01-04,83.93,0.0,N/A,Zenduit Corporation
INV-010085,Arjan Trans Inc (T-Mobile Client),2025-01-04,78.0,0.0,N/A,Zenduit Corporation
INV-010084,GLEZ Trucking (T-Mobile Customer),2025-01-04,80.0,0.0,N/A,Zenduit Corporation
INV-010083,Dynasty Communications,2025-01-04,78.0,0.0,N/A,Zenduit Corporation
INV-010082,Dynasty Communications,2025-01-04,180.5,0.0,N/A,Zenduit Corporation
INV-010081,GISCAD Limited,2025-01-04,2896.0,0.0,N/A,Zenduit Corporation
INV-010080,Traxxis GPS Solutions,2025-01-03,35.0,0.0,N/A,Zenduit Corporation
INV-010079,Assetflo (Unique Partnership Agreement),2025-01-03,468.95,0.0,N/A,Zenduit Corporation
INV-010078,WEX INC,2025-01-03,1070.0,0.0,N/A,Zenduit Corporation
INV-010077,"TrackCam, LLC",2025-02-06,3020.0,0.0,N/A,Zenduit Corporation
INV-010076,"California Waste Services, LLC(OLD)",2025-01-03,935.0,0.0,N/A,Zenduit Corporation
INV-010075,Traxxis GPS Solutions,2025-01-03,475.0,0.0,N/A,Zenduit Corporation
INV-010074,Velocity Rail Solution,2025-01-03,1766.94,0.0,N/A,Zenduit Corporation
INV-010073,Hight Logistics (Old T-Mobile Client - Now Verizon ),2025-01-03,1850.0,0.0,N/A,Zenduit Corporation
INV-010072,Global Plumbing & Fire Supply (T-Mobile Customer),2025-01-03,725.0,0.0,N/A,Zenduit Corporation
INV-010071,"California Waste Services, LLC(OLD)",2025-01-03,2570.0,0.0,N/A,Zenduit Corporation
INV-010070,Velocity Rail Solution,2025-01-03,5141.0,0.0,N/A,Zenduit Corporation
INV-010069,Traxxis GPS Solutions,2025-01-03,365.0,0.0,N/A,Zenduit Corporation
INV-010068,GISCAD Guyana Inc,2025-01-03,1282.75,0.0,N/A,Zenduit Corporation
INV-010067,Traxxis GPS Solutions,2025-01-03,842.5,0.0,N/A,Zenduit Corporation
INV-010066,Traxxis GPS Solutions,2025-01-03,332.5,0.0,N/A,Zenduit Corporation
INV-010065,"L and R Auto Parks, Inc.",2025-01-03,35.0,0.0,N/A,Zenduit Corporation
INV-010064,VLC,2025-01-03,15.0,0.0,N/A,Zenduit Corporation
INV-010063,VLC,2025-01-03,130.0,0.0,N/A,Zenduit Corporation
INV-010062,VLC,2025-01-03,120.0,0.0,N/A,Zenduit Corporation
INV-010061,VLC,2025-01-03,30.0,0.0,N/A,Zenduit Corporation
INV-010060,VLC,2025-01-03,2302.5,0.0,N/A,Zenduit Corporation
INV-010059,VLC,2025-01-03,6750.0,0.0,N/A,Zenduit Corporation
INV-010058,VLC,2025-01-03,7200.0,0.0,N/A,Zenduit Corporation
INV-010057,VLC,2025-01-03,7200.0,0.0,N/A,Zenduit Corporation
INV-010056,LMD Integrated Logistics (USD),2025-01-03,456.0,0.0,N/A,Zenduit Corporation
INV-010055,The Standard Design Group (T-Mobile Client),2025-01-03,96.0,0.0,N/A,Zenduit Corporation
INV-010054,Outdoor Inc (T-Mobile Client),2025-01-03,190.0,0.0,N/A,Zenduit Corporation
INV-010053,"Advantage Fleet, LLC.",2025-01-03,90.0,0.0,N/A,Zenduit Corporation
INV-010052,SAC Wireless,2025-01-03,600.0,0.0,N/A,Zenduit Corporation
INV-010051,JLRG Consulting (Tel-Sol),2025-01-02,5.75,0.0,N/A,Zenduit Corporation
INV-010050,ENS Transport (T-Mobile Client),2025-01-02,72.0,0.0,N/A,Zenduit Corporation
INV-010049,GA Department of Driver Services,2025-01-02,3576.0,0.0,N/A,Zenduit Corporation
INV-010048,Highland Wireless Services,2024-12-31,145.0,0.0,N/A,Zenduit Corporation
INV-010047,"Geotab, Inc USD",2024-12-31,1356.0,0.0,N/A,Zenduit Corporation
INV-010046,"H and H Drug Stores, Inc. (T-Mobile Client)",2024-12-31,276.0,0.0,N/A,Zenduit Corporation
INV-010045,Secure Transportation,2024-12-31,240.0,0.0,N/A,Zenduit Corporation
INV-010044,"California Waste Services, LLC(OLD)",2024-12-31,1595.0,0.0,N/A,Zenduit Corporation
INV-010043,Pun Enterprises Incorporated,2024-12-31,36.0,0.0,N/A,Zenduit Corporation
INV-010042,College Hunks Hauling Junk and Moving of Grand Rapids,2024-12-31,260.0,0.0,N/A,Zenduit Corporation
INV-010041,Finger Lakes TC,2024-12-31,125.0,0.0,N/A,Zenduit Corporation
INV-010040,Carbentec (Formerly Titan Innovations),2024-12-31,606.0,0.0,N/A,Zenduit Corporation
INV-010039,Aalto Technologies,2024-12-31,142.3,0.0,N/A,Zenduit Corporation
INV-010038,KELLY TOURS,2024-12-31,420.0,0.0,N/A,Zenduit Corporation
INV-010037,Incident Clear - Florida,2024-12-30,1840.0,0.0,N/A,Zenduit Corporation
INV-010036,GISCAD Jamaica Limited,2024-12-30,384.8,0.0,N/A,Zenduit Corporation
INV-010035,Dynasty Communications,2024-12-30,36.0,0.0,N/A,Zenduit Corporation
INV-010034,Dynasty Communications,2024-12-30,738.0,0.0,N/A,Zenduit Corporation
INV-010033,WEX INC,2024-12-30,1324.0,0.0,N/A,Zenduit Corporation
INV-010032,Smart Witness LLC,2024-12-30,8175.0,0.0,N/A,Zenduit Corporation
INV-010031,"Pat's Offroad, Inc.",2024-12-30,100.0,0.0,N/A,Zenduit Corporation
INV-010030,Metrica Movil,2024-12-30,960.08,0.0,N/A,Zenduit Corporation
INV-010029,VLC,2024-12-30,4180.0,0.0,N/A,Zenduit Corporation
INV-010028,Rush Enterprises,2024-12-30,225.0,0.0,N/A,Zenduit Corporation
INV-010027,"TrackCam, LLC",2024-12-29,45844.0,0.0,N/A,Zenduit Corporation
INV-010025,http://www.argosconnected.com,2024-12-29,100.0,0.0,N/A,Zenduit Corporation
INV-010024,"Badia Spices, LLC. (T-Mobile Client)",2024-12-29,336.0,0.0,N/A,Zenduit Corporation
INV-010023,Financial Technology Solutions International (T-Mobile Customer),2024-12-29,1261.0,0.0,N/A,Zenduit Corporation
INV-010022,Robert J. Devereaux Corp.,2024-12-29,198.0,0.0,N/A,Zenduit Corporation
INV-010021,"Brody Heating, Air Conditioning & Electrical Contractors, Inc. (T-Mobile Client)",2024-12-28,70.0,0.0,N/A,Zenduit Corporation
INV-010020,SSC International (T-Mobile Client),2024-12-28,60.0,0.0,N/A,Zenduit Corporation
INV-010017,Trulite Glass and Aluminum Solutions Canada,2024-12-27,149.1,0.0,N/A,Zenduit Corporation
INV-010016,Worldwide Recovery (T-Mobile Client),2024-12-27,240.0,0.0,N/A,Zenduit Corporation
INV-010015,Magic Metals,2024-12-27,240.0,0.0,N/A,Zenduit Corporation
INV-010014,Quixote Studios LLC,2024-12-26,117334.8,0.0,N/A,Zenduit Corporation
INV-010013,Merrill Steel Inc (Fiix Lead),2024-12-26,72.0,0.0,N/A,Zenduit Corporation
INV-010012,HMR Transportation (T-Mobile Client),2024-12-26,42.0,0.0,N/A,Zenduit Corporation
INV-010011,EAGLEi GPS,2024-12-26,1291.82,0.0,N/A,Zenduit Corporation
INV-010010,EMS Technology Solutions LLC/ Operative IQ,2024-12-26,465.0,0.0,N/A,Zenduit Corporation
INV-010009,Calvin Dillahunty - Tmobile MAE,2024-11-25,0.0,0.0,N/A,Zenduit Corporation
INV-010008,Mathew Boggs T-Mobile,2024-11-25,0.0,0.0,N/A,Zenduit Corporation
INV-010007,"Paper Cuts, Inc. (T-Mobile Customer)",2024-12-25,131.89,0.0,N/A,Zenduit Corporation
INV-010006,Hagerstown Fire Department,2024-12-25,654.57,0.0,N/A,Zenduit Corporation
INV-010005,Administration of Fleets SA de CV,2024-12-25,480.0,0.0,N/A,Zenduit Corporation
INV-010004,Coopers Petroleum (T-Mobile Customer),2024-12-24,219.66,0.0,N/A,Zenduit Corporation
INV-010003,Solugaz Inc (Fiix Client),2024-12-24,238.74,0.0,N/A,Zenduit Corporation
INV-010002,Breakthru Beverage Group Family,2024-12-23,10.0,0.0,N/A,Zenduit Corporation
INV-010001,"CAL-STATE AUTO PARTS, INC. (T-Mobile Customer)",2024-12-23,1570.0,0.0,N/A,Zenduit Corporation
INV-010000,H.T. Hackney,2024-12-23,578.55,0.0,N/A,Zenduit Corporation
INV-009999,Premier Truck Group,2024-12-23,2411.99,0.0,N/A,Zenduit Corporation
INV-009998,DeNYSE Signage & Arcitectural Elements,2024-12-23,120.0,0.0,N/A,Zenduit Corporation
INV-009997,DE VRIES TRANSPORT LLC (T-Mobile Customer),2024-12-22,36.0,0.0,N/A,Zenduit Corporation
INV-009996,Pontrelli & Laricchia (T-Mobile Customer),2024-12-22,60.0,0.0,N/A,Zenduit Corporation
INV-009995,Le Groupe ESSA Inc. (Fiix Client),2024-12-22,265.77,0.0,N/A,Zenduit Corporation
INV-009994,Global Plumbing & Fire Supply (T-Mobile Customer),2024-12-22,184.0,0.0,N/A,Zenduit Corporation
INV-009993,DBC Group,2024-12-22,174.02,0.0,N/A,Zenduit Corporation
INV-009992,"Welch Excavation & Utility Company, Inc.",2024-12-22,585.0,0.0,N/A,Zenduit Corporation
INV-009991,The Three C's Properties Inc,2024-12-22,614.5,0.0,N/A,Zenduit Corporation
INV-009990,Trulite Glass and Aluminum Solutions,2024-12-22,7124.0,0.0,N/A,Zenduit Corporation
INV-009989,Nayab Test Fleet,2024-11-21,685.06,0.0,N/A,Zenduit Corporation
INV-009988,Track and Talk,2024-11-21,666.0,0.0,N/A,Zenduit Corporation
INV-009985,Biomedical Waste Disposal (T-Mobile Client),2024-12-21,132.0,0.0,N/A,Zenduit Corporation
INV-009984,"Premier Transportation & Warehousing, Inc",2024-12-21,294.0,0.0,N/A,Zenduit Corporation
INV-009983,Locke Supply (T-Mobile Customer),2024-12-21,1253.0,0.0,N/A,Zenduit Corporation
INV-009982,Hight Logistics (Old T-Mobile Client - Now Verizon ),2024-12-21,252.0,0.0,N/A,Zenduit Corporation
INV-009981,Dynasty Communications,2024-12-21,90.0,0.0,N/A,Zenduit Corporation
INV-009980,"Mobile Fleet Solutions, Inc.",2024-12-21,136.0,0.0,N/A,Zenduit Corporation
INV-009979,McClay's Transportation Ltd.,2024-12-20,612.57,0.0,N/A,Zenduit Corporation
INV-009978,Fleet Shield,2024-12-20,195.0,0.0,N/A,Zenduit Corporation
INV-009976,Henry & Henry Inc.,2024-12-20,411.0,0.0,N/A,Zenduit Corporation
INV-009975,GotPrint,2024-12-20,108.0,0.0,N/A,Zenduit Corporation
INV-009974,"TrackCam, LLC",2025-02-08,14577.2,0.0,N/A,Zenduit Corporation
INV-009972,Incotec,2024-12-19,145.0,0.0,N/A,Zenduit Corporation
INV-009971,Velocity Rail Solution,2024-12-19,8028.0,0.0,N/A,Zenduit Corporation
INV-009970,Meridith Baer Home (T-Mobile Client),2024-12-18,270.0,0.0,N/A,Zenduit Corporation
INV-009969,Dynasty Communications,2024-12-18,72.0,0.0,N/A,Zenduit Corporation
INV-009967,NY TRANSPORT INC (T-Mobile Client),2024-12-16,30.0,0.0,N/A,Zenduit Corporation
INV-009966,"Midwest Environmental Services, Inc.",2024-12-16,223.0,0.0,N/A,Zenduit Corporation
INV-009965,"Cee Kay Supply, Inc.",2024-12-16,228.0,0.0,N/A,Zenduit Corporation
INV-009964,Advantage Asset Tracking Inc.,2024-12-16,374.26,0.0,N/A,Zenduit Corporation
INV-009963,"Participation House, Markham",2024-12-16,175.15,0.0,N/A,Zenduit Corporation
INV-009962,Miami LNG - FIXX/ Samsara,2024-12-15,30.0,0.0,N/A,Zenduit Corporation
INV-009961,Dynasty Communications,2024-12-15,106.0,0.0,N/A,Zenduit Corporation
INV-009959,"Kenworth Northeast Group, Inc.",2024-12-15,1235.0,0.0,N/A,Zenduit Corporation
INV-009958,Assetflo (Unique Partnership Agreement),2024-12-14,153.91,0.0,N/A,Zenduit Corporation
INV-009955,A#1Air,2024-12-14,3285.5,0.0,N/A,Zenduit Corporation
INV-009954,Super Win Enterprises,2024-12-14,90.0,0.0,N/A,Zenduit Corporation
INV-009953,Texas Instruments Incorporated,2024-12-13,112.0,0.0,N/A,Zenduit Corporation
INV-009951,Smart MUBE,2024-11-13,270.0,0.0,N/A,Zenduit Corporation
INV-009950,Port Connect Intermodel,2024-12-13,60.0,0.0,N/A,Zenduit Corporation
INV-009949,"Pro-Vac, LLC (Fiix Customer)",2024-12-13,1590.0,0.0,N/A,Zenduit Corporation
INV-009948,Dynasty provisions,2024-12-12,60.0,0.0,N/A,Zenduit Corporation
INV-009947,HBC Distributors (dba IPN Express) T-Mobile Customer,2024-12-12,392.0,0.0,N/A,Zenduit Corporation
INV-009946,Dynasty Communications,2024-12-12,234.0,0.0,N/A,Zenduit Corporation
INV-009945,City of Vernon,2024-12-12,204.33,0.0,N/A,Zenduit Corporation
INV-009944,Marcial Ventas Rastreo Enlinea,2024-12-11,235.0,0.0,N/A,Zenduit Corporation
INV-009943,SoCal Rentals (T-Mobile Client),2024-12-10,24.0,0.0,N/A,Zenduit Corporation
INV-009942,Santosa Delivery (T-Mobile Client),2024-12-10,108.0,0.0,N/A,Zenduit Corporation
INV-009940,"A & V Reality Transportation , LLC",2024-12-10,486.0,0.0,N/A,Zenduit Corporation
INV-009939,Northern Business Intelligence,2024-12-10,89.7,0.0,N/A,Zenduit Corporation
INV-009938,"DICAN, Inc.",2024-12-25,2064.61,0.0,N/A,Zenduit Corporation
INV-009937,EcoTrack Fleet Management,2024-12-09,60.0,0.0,N/A,Zenduit Corporation
INV-009936,Line Drive Trucking (T-Mobile Customer),2024-12-09,1454.0,0.0,N/A,Zenduit Corporation
INV-009935,Platinum Energy Services,2024-12-09,402.5,0.0,N/A,Zenduit Corporation
INV-009933,GPS to GO Ltd.,2024-12-09,76.03,0.0,N/A,Zenduit Corporation
INV-009932,ASAP Trucking Company LLC,2024-12-09,392.0,0.0,N/A,Zenduit Corporation
INV-009931,"L and R Auto Parks, Inc.",2024-12-08,30.0,0.0,N/A,Zenduit Corporation
INV-009930,"TrackCam, LLC",2025-01-11,53660.0,0.0,N/A,Zenduit Corporation
INV-009929,"TrackCam, LLC",2025-01-11,102456.0,0.0,N/A,Zenduit Corporation
INV-009928,Furst McNess Company,2024-12-08,75.0,0.0,N/A,Zenduit Corporation
INV-009927,Apex Wireless,2024-12-08,525.0,0.0,N/A,Zenduit Corporation
INV-009926,QUALTRACKS,2024-12-08,21.5,0.0,N/A,Zenduit Corporation
INV-009925,QES Pressure Control,2024-12-08,1590.0,0.0,N/A,Zenduit Corporation
INV-009924,Grupo Invictus,2024-12-07,23.21,0.0,N/A,Zenduit Corporation
INV-009921,Quixote Studios LLC,2024-11-07,2779.0,0.0,N/A,Zenduit Corporation
INV-009920,Genesis Dispatch,2024-12-07,404.55,0.0,N/A,Zenduit Corporation
INV-009919,RMA Testing Company Zenduit,2024-12-07,979.34,0.0,N/A,Zenduit Corporation
INV-009918,Badger Fleet Solutions,2024-12-07,300.0,0.0,N/A,Zenduit Corporation
INV-009917,Hawkeye Electronic Security,2024-12-07,475.0,0.0,N/A,Zenduit Corporation
INV-009916,Play Telematics / Eye Drivers,2024-12-06,50.0,0.0,N/A,Zenduit Corporation
INV-009915,"Georgia Pack & Load Moving and Storage, Inc.",2024-11-06,168.0,0.0,N/A,Zenduit Corporation
INV-009914,Cal Freight,2024-12-06,30.0,0.0,N/A,Zenduit Corporation
INV-009913,Dynasty Communications,2024-12-06,18.0,0.0,N/A,Zenduit Corporation
INV-009912,"DICAN, Inc.",2024-12-21,156.3,0.0,N/A,Zenduit Corporation
INV-009911,GA Department of Driver Services,2024-12-05,3798.0,0.0,N/A,Zenduit Corporation
INV-009910,Velocity Rail Solution,2024-12-05,3388.0,0.0,N/A,Zenduit Corporation
INV-009909,GA Department of Driver Services,2024-12-05,2553.0,0.0,N/A,Zenduit Corporation
INV-009908,"TrackCam, LLC",2024-12-05,4350.0,0.0,N/A,Zenduit Corporation
INV-009907,Velocity Rail Solution,2024-12-05,17718.0,0.0,N/A,Zenduit Corporation
INV-009906,Traxxis GPS Solutions,2024-12-05,23130.0,0.0,N/A,Zenduit Corporation
INV-009905,Bital Services Inc,2024-12-05,229.75,0.0,N/A,Zenduit Corporation
INV-009904,Lee Fish USA (T-Mobile Client),2024-12-05,83.93,0.0,N/A,Zenduit Corporation
INV-009903,Arjan Trans Inc (T-Mobile Client),2024-12-05,78.0,0.0,N/A,Zenduit Corporation
INV-009902,GLEZ Trucking (T-Mobile Customer),2024-12-05,80.0,0.0,N/A,Zenduit Corporation
INV-009901,Dynasty Communications,2024-12-05,78.0,0.0,N/A,Zenduit Corporation
INV-009900,Dynasty Communications,2024-12-05,180.5,0.0,N/A,Zenduit Corporation
INV-009899,GISCAD Limited,2024-12-05,2896.0,0.0,N/A,Zenduit Corporation
INV-009898,LMD Integrated Logistics (USD),2024-12-04,420.0,0.0,N/A,Zenduit Corporation
INV-009897,The Standard Design Group (T-Mobile Client),2024-12-04,96.0,0.0,N/A,Zenduit Corporation
INV-009896,Outdoor Inc (T-Mobile Client),2024-12-04,190.0,0.0,N/A,Zenduit Corporation
INV-009895,"Advantage Fleet, LLC.",2024-12-04,90.0,0.0,N/A,Zenduit Corporation
INV-009894,SAC Wireless,2024-12-04,680.0,0.0,N/A,Zenduit Corporation
INV-009893,JLRG Consulting (Tel-Sol),2024-12-03,5.75,0.0,N/A,Zenduit Corporation
INV-009892,ENS Transport (T-Mobile Client),2024-12-03,72.0,0.0,N/A,Zenduit Corporation
INV-009891,GA Department of Driver Services,2024-12-03,3414.0,0.0,N/A,Zenduit Corporation
INV-009890,Velocity Rail Solution,2024-12-01,2570.0,0.0,N/A,Zenduit Corporation
INV-009889,Meridith Baer Home (T-Mobile Client),2024-12-01,97.5,0.0,N/A,Zenduit Corporation
INV-009887,Highland Wireless Services,2024-12-01,145.0,0.0,N/A,Zenduit Corporation
INV-009886,"Geotab, Inc USD",2024-12-01,1356.0,0.0,N/A,Zenduit Corporation
INV-009885,"H and H Drug Stores, Inc. (T-Mobile Client)",2024-12-01,204.0,0.0,N/A,Zenduit Corporation
INV-009884,Secure Transportation,2024-12-01,240.0,0.0,N/A,Zenduit Corporation
INV-009883,"California Waste Services, LLC(OLD)",2024-12-01,1595.0,0.0,N/A,Zenduit Corporation
INV-009882,Pun Enterprises Incorporated,2024-12-01,36.0,0.0,N/A,Zenduit Corporation
INV-009881,College Hunks Hauling Junk and Moving of Grand Rapids,2024-12-01,260.0,0.0,N/A,Zenduit Corporation
INV-009880,Time and Alarm Systems,2024-12-01,268.41,0.0,N/A,Zenduit Corporation
INV-009879,Finger Lakes TC,2024-12-01,125.0,0.0,N/A,Zenduit Corporation
INV-009878,Carbentec (Formerly Titan Innovations),2024-12-01,606.0,0.0,N/A,Zenduit Corporation
INV-009877,Aalto Technologies,2024-12-01,142.3,0.0,N/A,Zenduit Corporation
INV-009876,KELLY TOURS,2024-12-01,420.0,0.0,N/A,Zenduit Corporation
INV-009875,VLC,2024-11-30,3854.5,0.0,N/A,Zenduit Corporation
INV-009874,Smart Witness LLC,2024-11-30,8110.0,0.0,N/A,Zenduit Corporation
INV-009871,Metrica Movil,2024-11-30,960.08,0.0,N/A,Zenduit Corporation
INV-009869,Incident Clear - Florida,2024-11-29,1840.0,0.0,N/A,Zenduit Corporation
INV-009868,GISCAD Jamaica Limited,2024-11-29,384.8,0.0,N/A,Zenduit Corporation
INV-009867,Dynasty Communications,2024-11-29,36.0,0.0,N/A,Zenduit Corporation
INV-009866,Dynasty Communications,2024-11-29,738.0,0.0,N/A,Zenduit Corporation
INV-009865,WEX INC,2024-11-29,1324.0,0.0,N/A,Zenduit Corporation
INV-009864,"Pat's Offroad, Inc.",2024-11-29,100.0,0.0,N/A,Zenduit Corporation
INV-009863,Rush Enterprises,2024-11-29,225.0,0.0,N/A,Zenduit Corporation
INV-009861,"TrackCam, LLC",2024-11-28,2060.0,0.0,N/A,Zenduit Corporation
INV-009860,"TrackCam, LLC",2024-11-28,4090.0,0.0,N/A,Zenduit Corporation
INV-009858,http://www.argosconnected.com,2024-11-28,100.0,0.0,N/A,Zenduit Corporation
INV-009857,"Badia Spices, LLC. (T-Mobile Client)",2024-11-28,336.0,0.0,N/A,Zenduit Corporation
INV-009856,Financial Technology Solutions International (T-Mobile Customer),2024-11-28,1261.0,0.0,N/A,Zenduit Corporation
INV-009855,Robert J. Devereaux Corp.,2024-11-28,198.0,0.0,N/A,Zenduit Corporation
INV-009854,"TrackCam, LLC",2024-11-27,42238.0,0.0,N/A,Zenduit Corporation
INV-009853,"Brody Heating, Air Conditioning & Electrical Contractors, Inc. (T-Mobile Client)",2024-11-27,70.0,0.0,N/A,Zenduit Corporation
INV-009852,SSC International (T-Mobile Client),2024-11-27,60.0,0.0,N/A,Zenduit Corporation
INV-009850,Extreme Electronics Corp,2024-11-26,74.46,0.0,N/A,Zenduit Corporation
INV-009849,Trulite Glass and Aluminum Solutions Canada,2024-11-26,149.1,0.0,N/A,Zenduit Corporation
INV-009848,Worldwide Recovery (T-Mobile Client),2024-11-26,240.0,0.0,N/A,Zenduit Corporation
INV-009847,Magic Metals,2024-11-26,210.0,0.0,N/A,Zenduit Corporation
INV-009846,Merrill Steel Inc (Fiix Lead),2024-11-25,75.12,0.0,N/A,Zenduit Corporation
